ann_hour	month	day	hour	illum	dgp	dgp_t1	dgp_t2	ugr	srcarea	log_gc	gcr	ugp	maxlum
876	2	6	12.5	23008.31465	1.0	1.35059	0.27184	61.39886	1.15399	2.96119	8211.6572	0.93958	127679279.26988
877	2	6	13.5	17898.68216	1.0	1.05065	0.25643	58.96836	1.13793	2.7934	5285.70238	0.93086	88531968.0
897	2	7	9.5	18163.25984	1.0	1.06618	0.32174	66.4182	2.46369	3.50478	25996.25327	0.95436	227523923.71471
898	2	7	10.5	37122.73758	1.0	2.1791	0.33525	70.63986	2.67398	3.65197	33195.01545	0.96401	508829696.0
899	2	7	11.5	46148.71823	1.0	2.70893	0.33652	71.75074	2.84756	3.66576	34828.02622	0.9662	617340928.0
900	2	7	12.5	56888.88506	1.0	3.33938	0.33505	72.6496	1.87553	3.64983	40713.06159	0.96787	668393803.8318
901	2	7	13.5	35915.05069	1.0	2.10821	0.31474	67.45446	1.34338	3.42857	22934.85172	0.95694	346796032.0
902	2	7	14.5	19305.19957	1.0	1.13322	0.29026	62.1617	1.15096	3.16188	12210.32417	0.9421	135974762.32883
922	2	8	10.5	13490.42584	1.0	0.79189	0.26495	57.968	1.13178	2.88613	6687.90772	0.92693	76020177.0701
923	2	8	11.5	23866.04235	1.0	1.40094	0.29499	63.08064	1.14961	3.21339	13103.10521	0.94499	175196935.20959
924	2	8	12.5	31044.93424	1.0	1.82234	0.29441	64.65023	1.25289	3.20707	15006.99677	0.94961	255881216.0
925	2	8	13.5	23778.15151	1.0	1.39578	0.28348	62.5608	1.20964	3.08806	10835.25645	0.94337	170465280.0
926	2	8	14.5	15230.76452	1.0	0.89405	0.27196	59.60373	1.13154	2.96249	8094.79074	0.93325	87671903.55959
928	2	8	16.5	3268.75238	0.3761	0.19188	0.02423	26.49567	0.67692	0.26393	3.28795	0.63405	8583.25157
944	2	9	8.5	2641.67554	0.33406	0.15507	0.01899	23.25499	0.35746	0.20691	4.27836	0.57894	13945.03575
945	2	9	9.5	20831.9898	1.0	1.22284	0.32399	67.14491	2.42339	3.5293	27764.512	0.95618	307204096.0
946	2	9	10.5	43629.88443	1.0	2.56107	0.33782	71.5868	2.64912	3.67992	36347.54587	0.96588	632004608.0
947	2	9	11.5	55509.3043	1.0	3.2584	0.34493	74.71945	3.3285	3.7574	44582.24529	0.97142	771309568.0
948	2	9	12.5	57190.98323	1.0	3.35711	0.33976	74.31655	2.77398	3.70107	47891.7734	0.97076	800636928.0
949	2	9	13.5	56154.95612	1.0	3.2963	0.34198	74.07174	2.46326	3.72529	46987.98072	0.97035	765444096.0
950	2	9	14.5	44585.21689	1.0	2.61715	0.342	71.35843	1.8593	3.72549	43208.71303	0.96544	620273664.0
951	2	9	15.5	7770.75924	0.64269	0.45614	0.02655	30.6499	1.61327	0.28918	2.76	0.69737	22401.18656
952	2	9	16.5	3933.76786	0.41427	0.23091	0.02336	26.76319	1.04276	0.25449	2.58731	0.63838	11260.56768
968	2	10	8.5	2558.18314	0.32788	0.15017	0.01772	22.84225	0.36011	0.19298	4.17486	0.57159	12256.66556
969	2	10	9.5	22665.44118	1.0	1.33046	0.32733	67.92912	2.41261	3.56573	30676.57459	0.95807	312654507.20902
970	2	10	10.5	43892.8793	1.0	2.57651	0.33921	71.73972	2.65759	3.69511	38513.61859	0.96617	632004608.0
971	2	10	11.5	55025.05822	1.0	3.22997	0.34464	74.34796	3.18803	3.75426	45405.44357	0.97081	733625178.95878
972	2	10	12.5	53964.82453	1.0	3.16774	0.3353	72.40691	1.96356	3.65251	43851.52005	0.96743	668256953.33982
973	2	10	13.5	41345.14346	1.0	2.42696	0.3209	69.11301	1.75365	3.4956	28516.68722	0.96077	444309504.0
974	2	10	14.5	30160.18598	1.0	1.7704	0.31744	67.04004	1.71471	3.45792	24810.78902	0.95592	320401408.0
975	2	10	15.5	7754.91747	0.64229	0.45521	0.02708	31.60908	1.59559	0.29496	3.49336	0.71077	24692.33112
976	2	10	16.5	3938.50127	0.41478	0.23119	0.02359	27.12527	1.01894	0.25698	2.77265	0.64419	10836.79468
992	2	11	8.5	2852.3181	0.3462	0.16743	0.01877	23.51681	0.39412	0.20444	4.06997	0.58357	14482.03575
993	2	11	9.5	22684.57204	1.0	1.33158	0.32939	68.05175	2.4015	3.58815	33028.28788	0.95836	326142342.4223
994	2	11	10.5	41016.49293	1.0	2.40767	0.33668	71.14775	2.67478	3.66752	37047.08918	0.96503	593879040.0
995	2	11	11.5	31754.6128	1.0	1.864	0.306	66.78232	2.63016	3.33329	18131.73154	0.95528	291074048.0
1016	2	12	8.5	2377.11771	0.31615	0.13954	0.01661	22.36395	0.37108	0.18093	4.08517	0.56298	9594.57317
1017	2	12	9.5	11465.11835	1.0	0.673	0.27759	58.02318	1.1207	3.02385	10924.77982	0.92716	97146880.0
1018	2	12	10.5	20089.48973	1.0	1.17925	0.29176	63.49495	2.45091	3.17823	13567.03725	0.94625	173398016.0
1019	2	12	11.5	23888.91709	1.0	1.40228	0.2886	62.42102	1.19774	3.14383	12226.06958	0.94293	183662592.0
1020	2	12	12.5	23818.7924	1.0	1.39816	0.27272	61.51275	1.19736	2.97086	9723.27145	0.93997	146149745.81747
1021	2	12	13.5	33458.48436	1.0	1.96401	0.30331	65.94387	1.33162	3.30403	19402.80597	0.95313	302804992.0
1022	2	12	14.5	36768.9964	1.0	2.15834	0.32942	69.16223	1.86588	3.58842	34320.08877	0.96088	435005842.18027
1023	2	12	15.5	7578.52699	0.62931	0.44486	0.02445	29.7516	1.55791	0.26634	2.47517	0.6844	20364.24216
1024	2	12	16.5	4321.44094	0.43674	0.25367	0.02307	27.18438	1.14482	0.25135	2.50732	0.64513	12256.66556
1040	2	13	8.5	3070.31649	0.3588	0.18023	0.01857	23.78569	0.43531	0.20231	3.8838	0.58829	14935.33435
1041	2	13	9.5	25136.75423	1.0	1.47553	0.32552	68.01562	2.3455	3.54601	30867.89627	0.95828	379789312.0
1042	2	13	10.5	47374.27842	1.0	2.78087	0.33872	71.97107	2.64697	3.68981	40314.50978	0.96661	664009012.44456
1043	2	13	11.5	57315.33229	1.0	3.36441	0.34131	76.5215	4.11481	3.71801	44548.60747	0.9742	812367872.0
1044	2	13	12.5	62149.07215	1.0	3.64815	0.34016	75.23315	3.0234	3.7054	53031.86564	0.97224	847538399.55937
1045	2	13	13.5	59824.63935	1.0	3.51171	0.33995	75.92209	3.35512	3.7032	48895.32545	0.97331	841695232.0
1046	2	13	14.5	49388.63452	1.0	2.89911	0.34405	72.72773	2.19584	3.74781	48970.04315	0.96801	777175040.0
1047	2	13	15.5	7596.8483	0.62958	0.44593	0.02365	29.53566	1.57822	0.25762	2.38588	0.68122	19761.46917
1048	2	13	16.5	4438.76349	0.4431	0.26056	0.02254	27.1572	1.161	0.24557	2.45681	0.6447	12256.66556
1049	2	13	17.5	956.23449	0.21722	0.05613	0.00109	7.47784	0.00711	0.01182	3.05439	0.27138	2142.84702
1096	2	15	16.5	3747.90069	0.40337	0.22	0.02337	27.2955	0.85555	0.25457	3.12105	0.6469	9335.03737
1118	2	16	14.5	13018.26298	1.0	0.76417	0.22251	54.2978	1.13223	2.42381	2898.5298	0.91061	48206848.0
1119	2	16	15.5	7193.17418	0.60734	0.42224	0.0251	30.89928	1.12748	0.27341	3.60134	0.7009	20095.74216
1304	2	24	8.5	3938.21718	0.41027	0.23117	0.01909	25.76814	0.74232	0.208	3.64607	0.6221	16086.70454
1305	2	24	9.5	22443.59507	1.0	1.31744	0.30687	65.53143	2.28157	3.34285	26864.6341	0.95203	323334144.0
1306	2	24	10.5	28481.48537	1.0	1.67186	0.29729	65.4623	2.65086	3.23842	20235.27646	0.95185	317468672.0
1307	2	24	11.5	16055.28266	1.0	0.94245	0.03237	35.34431	1.34472	0.35259	10.26462	0.75862	1576135.02755
1328	2	25	8.5	3003.2096	0.35589	0.17629	0.0196	24.57877	0.55159	0.2135	3.9788	0.60203	11558.59396
1329	2	25	9.5	10155.97244	0.99548	0.59616	0.23933	54.05868	1.12909	2.60705	6398.77118	0.90944	66903040.0
1330	2	25	10.5	18194.6748	1.0	1.06803	0.2641	59.31195	1.53638	2.87695	9814.46238	0.93217	129225732.22358
1331	2	25	11.5	15084.12686	1.0	0.88544	0.02099	32.90438	1.21526	0.22865	3.56232	0.72814	40238.93834
1332	2	25	12.5	16433.09346	1.0	0.96462	0.02187	33.83538	1.24486	0.2382	3.83618	0.74011	41533.98433
1333	2	25	13.5	16587.79003	1.0	0.9737	0.0227	35.24414	2.13268	0.24728	3.62503	0.75742	42607.98433
1334	2	25	14.5	16009.29271	1.0	0.93975	0.25353	58.53315	2.55285	2.76178	6875.84565	0.92918	189894656.0
